row_id,session_id,user_id,device_type,form_step,field_name,mouse_velocity_px_s,mouse_acceleration_px_s2,hesitation_time_ms,time_on_field_ms,click_count,rage_click,click_error_rate,scroll_jitter_count,correction_count,previous_attempts,cognitive_load_score,ui_action_triggered,session_abandoned
3699,SESS00391,USER7522,desktop,5,address_line1,291.71,238.15,886.7,3165.5,3,0,0.216,3,1,0,40.67,show_inline_hint,0
3700,SESS00391,USER7522,desktop,6,existing_debts,426.1,339.8,43.4,621.6,2,0,0.351,1,3,0,33.74,show_inline_hint,0
3701,SESS00391,USER7522,desktop,7,employment_status,421.91,190.5,532.2,4333.6,4,0,0.25,1,2,0,29.41,no_action,0
3702,SESS00391,USER7522,desktop,8,state,336.63,115.08,939.5,4415.8,3,0,0.327,3,0,1,35.56,show_inline_hint,0
3703,SESS00392,USER8472,desktop,1,date_of_birth,488.18,86.96,1057.7,3602.1,2,0,0.423,0,0,1,24.0,no_action,0
3704,SESS00392,USER8472,desktop,2,loan_amount,389.5,383.61,1798.7,3061.9,1,0,0.644,2,3,0,54.39,simplify_field,0
3705,SESS00392,USER8472,desktop,3,zip_code,56.79,169.97,397.8,500.0,1,0,0.455,2,0,0,23.97,no_action,0
3706,SESS00392,USER8472,desktop,4,annual_income,158.63,152.5,878.5,3801.5,3,0,0.391,0,1,1,30.27,show_inline_hint,0
3707,SESS00392,USER8472,desktop,5,bank_account_number,355.18,192.56,1662.4,7551.7,4,0,0.17,1,0,0,30.47,show_inline_hint,0
3708,SESS00392,USER8472,desktop,6,date_of_birth,316.97,237.31,298.7,2374.1,1,0,0.344,2,2,0,35.05,show_inline_hint,0
3709,SESS00392,USER8472,desktop,7,phone_number,446.09,43.28,1234.2,6060.5,2,0,0.256,2,1,0,33.15,show_inline_hint,0
3710,SESS00392,USER8472,desktop,8,annual_income,214.49,128.02,108.4,1442.3,1,0,0.069,2,0,0,15.37,no_action,0
3711,SESS00392,USER8472,desktop,8,phone_number,884.69,235.94,2053.4,7721.0,4,0,0.38,1,2,3,66.56,simplify_field,0
3712,SESS00393,USER1752,tablet,1,date_of_birth,493.55,219.4,1816.6,4338.3,4,0,0.477,1,3,0,45.02,show_inline_hint,0
3713,SESS00393,USER1752,tablet,2,co_applicant_info,44.9,394.7,2626.4,8372.7,7,0,0.371,4,6,1,48.95,show_inline_hint,0
3714,SESS00393,USER1752,tablet,3,collateral_details,453.13,379.32,809.7,5882.7,5,0,0.686,5,3,0,44.48,show_inline_hint,0
3715,SESS00393,USER1752,tablet,4,employment_status,814.51,145.68,3570.8,2475.9,4,0,0.551,0,2,2,60.0,simplify_field,0
3716,SESS00393,USER1752,tablet,5,email,906.75,390.03,1342.3,11018.5,9,0,0.532,1,3,0,74.2,simplify_field,0
3717,SESS00393,USER1752,tablet,6,co_applicant_info,634.22,619.03,2019.8,7409.9,10,0,0.505,3,4,1,76.8,trigger_wizard_regeneration,0
3718,SESS00393,USER1752,tablet,7,employment_status,475.56,363.16,2502.4,14700.4,7,0,0.775,2,1,2,77.93,trigger_wizard_regeneration,0
3719,SESS00393,USER1752,tablet,8,tax_id_number,764.32,396.36,3468.2,1397.5,6,1,0.702,5,3,2,88.8,trigger_wizard_regeneration,0
3720,SESS00393,USER1752,tablet,8,phone_number,430.24,276.42,1152.8,7480.7,3,0,0.53,3,2,2,39.86,show_inline_hint,0
3721,SESS00393,USER1752,tablet,8,collateral_details,483.79,612.81,3278.4,8555.3,13,0,0.828,4,2,2,77.02,trigger_wizard_regeneration,0
3722,SESS00393,USER1752,tablet,8,loan_amount,464.8,442.95,2200.1,8061.2,5,0,0.54,3,6,1,59.73,simplify_field,0
3723,SESS00393,USER1752,tablet,8,collateral_details,878.72,372.18,2764.3,13032.3,9,0,0.229,4,4,1,87.64,trigger_wizard_regeneration,1
3724,SESS00393,USER1752,tablet,8,city,590.12,400.33,2040.0,8538.8,2,0,0.381,4,6,2,65.95,simplify_field,0
3725,SESS00394,USER8372,mobile,1,address_line1,186.97,172.77,1585.3,3833.8,1,0,0.427,1,2,0,31.25,show_inline_hint,0
3726,SESS00394,USER8372,mobile,2,zip_code,472.48,324.96,1997.8,5282.4,3,0,0.45,2,1,2,42.62,show_inline_hint,0
3727,SESS00394,USER8372,mobile,3,bank_account_number,571.31,301.6,3001.7,5616.7,4,0,0.214,6,2,2,53.44,simplify_field,0
3728,SESS00394,USER8372,mobile,4,signature_confirmation,594.56,102.73,3411.4,5039.2,3,0,0.357,9,0,3,60.33,simplify_field,0
3729,SESS00394,USER8372,mobile,5,annual_income,496.44,168.19,2941.2,9194.7,3,0,0.606,7,4,1,65.93,simplify_field,0
3730,SESS00394,USER8372,mobile,6,bank_account_number,417.65,555.0,1722.1,4074.9,5,0,0.567,8,2,1,66.05,simplify_field,0
3731,SESS00394,USER8372,mobile,7,signature_confirmation,356.65,341.4,2175.4,5242.9,4,0,0.33,2,5,0,59.95,simplify_field,0
3732,SESS00395,USER4400,tablet,1,zip_code,196.46,145.78,103.3,682.5,1,0,0.321,0,0,0,23.32,no_action,0
3733,SESS00395,USER4400,tablet,2,tax_id_number,121.31,94.96,575.2,3203.1,1,0,0.079,1,0,0,22.97,no_action,0
3734,SESS00395,USER4400,tablet,3,phone_number,157.15,127.32,492.0,3216.7,3,0,0.003,0,0,0,18.67,no_action,0
3735,SESS00395,USER4400,tablet,4,routing_number,108.53,115.33,15.1,2010.4,1,0,0.201,0,0,0,14.43,no_action,0
3736,SESS00395,USER4400,tablet,5,co_applicant_info,133.65,128.84,1058.0,3091.6,2,0,0.2,2,0,1,26.8,no_action,0
3737,SESS00395,USER4400,tablet,6,full_name,296.13,154.5,587.8,2572.5,2,0,0.061,1,2,0,11.69,no_action,0
3738,SESS00395,USER4400,tablet,7,loan_purpose,91.69,232.75,906.0,3646.4,1,0,0.269,1,1,0,15.58,no_action,0
3739,SESS00395,USER4400,tablet,8,co_applicant_info,307.28,162.51,1399.3,877.2,1,0,0.341,3,1,0,34.99,show_inline_hint,0
3740,SESS00395,USER4400,tablet,8,phone_number,280.71,238.8,1571.0,6408.6,1,0,0.168,3,1,0,33.74,show_inline_hint,0
3741,SESS00396,USER5026,mobile,1,employment_status,231.63,42.63,567.0,2147.7,2,0,0.215,1,0,0,12.23,no_action,0
3742,SESS00396,USER5026,mobile,2,city,225.32,142.13,423.5,4225.7,3,0,0.704,0,3,0,26.92,no_action,0
3743,SESS00396,USER5026,mobile,3,zip_code,340.7,89.65,689.6,2853.4,2,0,0.137,0,1,0,28.09,no_action,0
3744,SESS00396,USER5026,mobile,4,city,281.65,267.97,1249.3,4679.0,2,0,0.537,0,0,1,40.36,show_inline_hint,0
3745,SESS00396,USER5026,mobile,5,state,163.86,44.67,827.4,3007.8,4,0,0.264,1,1,0,26.37,no_action,0
3746,SESS00396,USER5026,mobile,6,date_of_birth,284.68,17.54,628.8,5618.8,2,0,0.035,0,2,0,21.65,no_action,0
3747,SESS00396,USER5026,mobile,7,address_line1,179.55,99.31,743.1,1465.4,3,0,0.223,0,0,1,22.96,no_action,0
3748,SESS00396,USER5026,mobile,8,credit_score_range,379.77,234.33,235.7,5624.8,4,0,0.292,1,1,0,29.28,no_action,0
3749,SESS00396,USER5026,mobile,8,full_name,280.34,109.21,1499.0,4617.3,2,0,0.142,3,2,0,35.29,show_inline_hint,0
3750,SESS00396,USER5026,mobile,8,employment_status,218.48,36.8,951.7,2447.7,1,0,0.198,2,1,0,19.77,no_action,0
3751,SESS00396,USER5026,mobile,8,phone_number,306.08,257.16,1155.1,4059.1,4,0,0.584,1,1,1,39.78,show_inline_hint,0
3752,SESS00396,USER5026,mobile,8,employment_status,192.55,121.47,2442.6,5286.5,7,0,0.265,4,3,0,60.08,simplify_field,0
3753,SESS00396,USER5026,mobile,8,credit_score_range,375.54,240.29,1072.6,6182.7,2,0,0.181,0,2,1,34.24,show_inline_hint,0
3754,SESS00397,USER1715,mobile,1,phone_number,354.98,101.62,619.6,1764.3,1,0,0.124,0,0,0,17.16,no_action,0
3755,SESS00397,USER1715,mobile,2,routing_number,317.62,164.48,526.9,2374.7,2,0,0.496,0,4,0,26.52,no_action,0
3756,SESS00397,USER1715,mobile,3,routing_number,472.77,161.7,1567.6,2573.9,1,0,0.308,2,2,1,39.24,show_inline_hint,0
3757,SESS00397,USER1715,mobile,4,employment_status,294.08,120.93,495.0,2458.8,1,0,0.04,1,0,0,19.47,no_action,0
3758,SESS00397,USER1715,mobile,5,co_applicant_info,170.54,280.69,1490.0,5133.0,1,0,0.206,0,1,0,36.2,show_inline_hint,0
3759,SESS00397,USER1715,mobile,6,employment_status,202.29,135.75,1129.3,500.0,1,0,0.546,1,1,0,28.8,no_action,0
3760,SESS00397,USER1715,mobile,7,city,101.96,170.69,667.9,2703.8,3,0,0.153,1,0,0,22.99,no_action,0
3761,SESS00397,USER1715,mobile,8,loan_purpose,398.54,136.29,695.6,805.4,3,0,0.187,0,0,0,29.26,no_action,0
3762,SESS00397,USER1715,mobile,8,state,360.72,371.56,1736.8,6786.6,3,0,0.254,4,1,0,57.02,simplify_field,0
3763,SESS00398,USER9717,mobile,1,annual_income,404.83,205.47,1044.9,2869.2,3,0,0.194,2,0,0,30.73,show_inline_hint,0
3764,SESS00398,USER9717,mobile,2,zip_code,113.13,64.61,594.1,894.7,2,0,0.127,2,0,0,18.83,no_action,0
3765,SESS00398,USER9717,mobile,3,loan_amount,310.92,247.89,1693.4,2942.9,2,0,0.231,3,0,0,35.68,show_inline_hint,0
3766,SESS00398,USER9717,mobile,4,signature_confirmation,506.51,370.8,1184.3,6308.6,1,0,0.401,2,2,1,38.14,show_inline_hint,0
3767,SESS00398,USER9717,mobile,5,zip_code,204.97,132.14,889.3,891.0,4,0,0.442,1,0,0,33.18,show_inline_hint,0
3768,SESS00398,USER9717,mobile,6,routing_number,312.43,330.87,1477.3,6040.1,3,0,0.293,2,1,3,49.95,show_inline_hint,0
3769,SESS00398,USER9717,mobile,7,loan_purpose,156.44,263.78,901.5,7963.1,3,0,0.339,0,1,0,39.38,show_inline_hint,0
3770,SESS00398,USER9717,mobile,8,loan_amount,5.0,301.34,1672.4,6018.1,6,0,0.778,3,1,0,42.89,show_inline_hint,0
3771,SESS00398,USER9717,mobile,8,collateral_details,470.1,249.34,2073.0,2607.7,5,1,0.145,5,2,1,48.29,show_inline_hint,0
3772,SESS00398,USER9717,mobile,8,routing_number,396.67,401.08,2116.9,4194.3,6,0,0.592,1,3,2,59.7,simplify_field,0
3773,SESS00398,USER9717,mobile,8,collateral_details,255.05,318.96,1628.8,7720.9,3,0,0.274,3,0,0,30.71,show_inline_hint,0
3774,SESS00398,USER9717,mobile,8,address_line1,538.06,477.94,2135.4,3853.7,6,1,0.447,3,0,2,61.48,simplify_field,0
3775,SESS00399,USER1436,mobile,1,city,109.88,92.63,158.0,973.0,2,0,0.299,0,0,0,12.47,no_action,0
3776,SESS00399,USER1436,mobile,2,date_of_birth,175.56,105.26,1061.1,6674.2,1,0,0.637,1,1,0,35.35,show_inline_hint,0
3777,SESS00399,USER1436,mobile,3,co_applicant_info,284.78,135.79,1044.0,4181.7,1,0,0.218,1,0,0,18.92,no_action,0
3778,SESS00399,USER1436,mobile,4,employment_status,336.56,122.49,316.2,4242.4,2,0,0.401,2,1,1,37.01,show_inline_hint,0
3779,SESS00399,USER1436,mobile,5,loan_purpose,5.0,107.74,528.0,3873.2,2,0,0.595,0,0,0,17.87,no_action,0
3780,SESS00399,USER1436,mobile,6,collateral_details,247.72,72.62,1627.8,861.5,1,0,0.191,1,1,0,24.47,no_action,0
3781,SESS00399,USER1436,mobile,7,email,153.49,99.05,599.9,500.0,4,0,0.301,1,1,0,17.98,no_action,0
3782,SESS00399,USER1436,mobile,8,co_applicant_info,282.03,132.38,944.9,4801.9,3,0,0.101,1,0,0,29.76,no_action,0
3783,SESS00399,USER1436,mobile,8,city,109.29,115.96,889.5,2447.6,1,0,0.244,0,0,0,12.28,no_action,0
3784,SESS00400,USER6280,tablet,1,credit_score_range,149.02,134.36,462.2,1595.1,1,0,0.34,0,0,0,20.77,no_action,0
3785,SESS00400,USER6280,tablet,2,collateral_details,226.87,107.41,0.0,2163.1,1,0,0.163,0,0,0,3.41,no_action,0
3786,SESS00400,USER6280,tablet,3,signature_confirmation,345.56,162.11,928.5,4111.4,6,0,0.35,0,0,0,31.55,show_inline_hint,0
3787,SESS00400,USER6280,tablet,4,routing_number,193.04,111.31,635.6,3695.2,2,0,0.062,0,0,0,27.52,no_action,0
3788,SESS00400,USER6280,tablet,5,existing_debts,183.07,131.11,550.5,1709.6,1,0,0.267,0,0,0,15.44,no_action,0
3789,SESS00400,USER6280,tablet,6,city,152.43,82.96,713.4,4549.6,1,0,0.197,1,0,0,10.09,no_action,0
3790,SESS00401,USER4786,mobile,1,bank_account_number,230.92,82.06,1083.2,2208.2,1,0,0.029,0,1,1,18.61,no_action,0
3791,SESS00401,USER4786,mobile,2,co_applicant_info,391.28,132.5,1072.8,2885.0,1,0,0.223,1,1,0,39.22,show_inline_hint,0
3792,SESS00401,USER4786,mobile,3,bank_account_number,368.62,171.63,1002.8,2444.2,4,0,0.551,2,1,0,40.82,show_inline_hint,0
3793,SESS00401,USER4786,mobile,4,signature_confirmation,117.6,49.96,332.9,1908.3,1,0,0.123,0,1,0,14.0,no_action,0
3794,SESS00401,USER4786,mobile,5,routing_number,281.72,137.16,357.4,5544.8,2,0,0.255,1,0,0,23.15,no_action,0
3795,SESS00401,USER4786,mobile,6,co_applicant_info,287.75,89.29,524.9,2572.4,2,0,0.09,1,3,1,31.87,show_inline_hint,0
3796,SESS00401,USER4786,mobile,7,date_of_birth,173.95,139.16,1694.0,4094.2,3,0,0.339,0,1,0,32.26,show_inline_hint,0
3797,SESS00401,USER4786,mobile,8,tax_id_number,333.48,320.35,1353.7,3022.9,2,0,0.212,1,2,0,42.19,show_inline_hint,0
3798,SESS00401,USER4786,mobile,8,email,323.48,164.42,1379.8,4871.9,2,0,0.045,1,0,0,25.82,no_action,0
3799,SESS00401,USER4786,mobile,8,bank_account_number,107.23,145.28,982.4,500.0,4,0,0.176,1,0,0,24.93,no_action,0
3800,SESS00401,USER4786,mobile,8,tax_id_number,160.69,110.03,911.9,1933.4,4,0,0.256,0,3,0,26.05,no_action,0
3801,SESS00402,USER1124,desktop,1,state,140.08,224.23,536.4,2309.9,2,0,0.08,0,0,0,20.33,no_action,0
3802,SESS00402,USER1124,desktop,2,full_name,190.74,76.55,718.8,3982.1,2,0,0.113,0,2,0,21.49,no_action,0
3803,SESS00402,USER1124,desktop,3,state,243.91,139.65,1220.3,3599.0,7,1,0.39,1,0,1,30.16,show_inline_hint,0
3804,SESS00402,USER1124,desktop,4,address_line1,279.8,90.72,584.0,1392.7,1,0,0.527,0,0,0,36.81,show_inline_hint,0
3805,SESS00402,USER1124,desktop,5,credit_score_range,180.76,164.12,493.6,2578.0,2,0,0.285,4,2,0,32.19,show_inline_hint,0
3806,SESS00402,USER1124,desktop,6,phone_number,204.76,175.96,0.0,3534.4,2,0,0.164,0,2,0,12.72,no_action,0
3807,SESS00402,USER1124,desktop,7,state,206.23,141.8,1577.6,500.0,2,0,0.381,1,1,1,38.19,show_inline_hint,0
3808,SESS00402,USER1124,desktop,8,state,454.7,393.35,2038.1,2118.3,3,0,0.267,4,2,1,47.15,show_inline_hint,0
3809,SESS00402,USER1124,desktop,8,loan_amount,385.13,218.45,444.4,3531.4,4,0,0.276,1,0,2,29.13,no_action,0
3810,SESS00402,USER1124,desktop,8,existing_debts,298.83,167.85,1337.0,7272.8,4,0,0.31,2,1,0,29.74,no_action,0
3811,SESS00402,USER1124,desktop,8,city,253.03,205.11,626.5,3840.2,6,1,0.144,4,2,1,46.48,show_inline_hint,0
3812,SESS00403,USER2450,mobile,1,address_line1,313.77,292.7,806.6,3009.6,5,1,0.502,5,1,1,42.0,show_inline_hint,0
3813,SESS00403,USER2450,mobile,2,co_applicant_info,379.8,334.86,1026.6,8075.5,4,0,0.51,2,1,4,41.03,show_inline_hint,0
3814,SESS00403,USER2450,mobile,3,collateral_details,398.69,179.68,1712.0,6034.6,4,0,0.588,3,4,1,50.54,simplify_field,0
3815,SESS00403,USER2450,mobile,4,zip_code,659.4,310.08,1873.5,5064.5,4,0,0.401,6,0,0,46.16,show_inline_hint,0
3816,SESS00403,USER2450,mobile,5,credit_score_range,385.69,193.27,1061.5,4073.3,3,0,0.499,1,4,2,37.18,show_inline_hint,0
3817,SESS00403,USER2450,mobile,6,phone_number,447.19,408.9,1608.0,10154.5,4,0,0.579,5,3,2,57.44,simplify_field,0
3818,SESS00403,USER2450,mobile,7,city,751.67,342.25,1563.9,5597.0,5,0,0.437,1,2,1,44.59,show_inline_hint,0
3819,SESS00403,USER2450,mobile,8,credit_score_range,579.72,238.68,1412.7,4287.0,3,0,0.274,5,2,1,49.63,show_inline_hint,0
3820,SESS00403,USER2450,mobile,8,address_line1,261.22,272.55,1259.7,4762.6,5,0,0.36,1,1,0,36.6,show_inline_hint,0
3821,SESS00403,USER2450,mobile,8,full_name,278.89,286.01,1404.9,4727.3,2,0,0.494,1,4,0,46.46,show_inline_hint,0
3822,SESS00403,USER2450,mobile,8,tax_id_number,267.41,539.15,2015.1,10157.5,1,0,0.282,4,3,1,54.28,simplify_field,0
3823,SESS00403,USER2450,mobile,8,address_line1,536.27,217.01,1966.2,6468.2,6,0,0.319,1,5,0,54.64,simplify_field,0
3824,SESS00404,USER8083,mobile,1,co_applicant_info,327.4,31.32,835.7,4114.8,3,0,0.422,0,0,0,13.52,no_action,0
3825,SESS00404,USER8083,mobile,2,co_applicant_info,303.75,155.61,111.2,5570.4,1,0,0.117,0,1,0,17.56,no_action,0
3826,SESS00404,USER8083,mobile,3,full_name,206.16,120.85,531.9,2000.9,1,0,0.305,0,0,0,15.26,no_action,0
3827,SESS00404,USER8083,mobile,4,employment_status,279.53,227.54,1217.2,2410.7,4,0,0.343,1,1,1,26.9,no_action,0
3828,SESS00404,USER8083,mobile,5,email,326.15,356.98,1644.3,1489.0,6,1,0.316,2,1,1,58.08,simplify_field,0
3829,SESS00404,USER8083,mobile,6,employment_status,160.74,197.05,438.1,500.0,4,0,0.052,2,1,0,17.86,no_action,0
3830,SESS00404,USER8083,mobile,7,signature_confirmation,242.71,121.66,230.8,3672.6,3,0,0.358,0,1,1,26.88,no_action,0
3831,SESS00404,USER8083,mobile,8,full_name,218.26,173.85,703.9,3363.7,3,0,0.628,3,1,0,25.39,no_action,0
3832,SESS00404,USER8083,mobile,8,loan_amount,429.21,246.6,2020.4,6332.8,2,0,0.213,3,1,2,30.17,show_inline_hint,0
3833,SESS00404,USER8083,mobile,8,routing_number,108.6,331.72,2223.3,4043.8,3,0,0.308,2,0,2,43.9,show_inline_hint,0
3834,SESS00404,USER8083,mobile,8,address_line1,275.08,444.16,1382.8,1954.1,1,0,0.065,3,4,1,27.61,no_action,0
3835,SESS00404,USER8083,mobile,8,phone_number,234.87,127.23,842.5,2821.5,3,0,0.024,0,0,1,17.23,no_action,0
3836,SESS00404,USER8083,mobile,8,state,470.5,263.37,1164.2,5877.7,2,0,0.242,3,1,1,36.24,show_inline_hint,0
3837,SESS00405,USER5768,mobile,1,loan_purpose,159.85,56.92,285.0,1927.4,1,0,0.04,0,0,0,10.09,no_action,0
3838,SESS00405,USER5768,mobile,2,tax_id_number,161.24,104.45,89.5,2988.8,1,0,0.089,0,0,0,10.31,no_action,0
3839,SESS00405,USER5768,mobile,3,zip_code,197.44,42.38,896.7,3056.9,1,0,0.103,3,0,0,20.96,no_action,0
3840,SESS00405,USER5768,mobile,4,email,325.16,131.12,351.4,5210.5,3,0,0.272,1,0,0,23.09,no_action,0
3841,SESS00405,USER5768,mobile,5,date_of_birth,88.75,146.22,324.6,2045.2,1,0,0.231,0,0,0,18.39,no_action,0
3842,SESS00405,USER5768,mobile,6,loan_purpose,224.14,228.51,150.4,3156.2,1,0,0.355,2,2,0,28.59,no_action,0
3843,SESS00405,USER5768,mobile,7,annual_income,297.06,127.46,568.8,3004.1,3,0,0.043,0,2,0,21.59,no_action,0
3844,SESS00405,USER5768,mobile,8,existing_debts,201.79,71.89,659.3,1339.7,1,0,0.257,2,1,0,29.72,no_action,0
3845,SESS00405,USER5768,mobile,8,annual_income,339.07,168.51,1921.2,5040.1,3,0,0.193,2,1,0,33.48,show_inline_hint,0
3846,SESS00405,USER5768,mobile,8,tax_id_number,313.28,117.96,1174.5,500.0,3,0,0.252,2,1,1,36.79,show_inline_hint,0
3847,SESS00405,USER5768,mobile,8,credit_score_range,419.81,146.49,983.8,5212.7,4,0,0.299,0,2,1,41.57,show_inline_hint,0
3848,SESS00405,USER5768,mobile,8,state,368.78,128.83,392.7,1286.7,4,0,0.498,0,2,1,27.04,no_action,0
3849,SESS00406,USER1095,mobile,1,bank_account_number,100.46,145.19,624.9,1904.5,1,0,0.477,2,0,1,15.54,no_action,0
3850,SESS00406,USER1095,mobile,2,collateral_details,48.7,129.1,497.1,2580.9,1,0,0.085,0,1,1,17.54,no_action,0
3851,SESS00406,USER1095,mobile,3,phone_number,240.53,112.71,771.3,1517.4,1,0,0.131,1,0,0,26.88,no_action,0
3852,SESS00406,USER1095,mobile,4,address_line1,364.29,156.25,863.3,830.8,4,0,0.19,0,1,0,34.81,show_inline_hint,0
3853,SESS00406,USER1095,mobile,5,employment_status,103.99,131.81,25.4,778.0,1,0,0.052,0,2,0,9.3,no_action,0
3854,SESS00406,USER1095,mobile,6,state,395.01,231.19,1285.4,5061.5,3,0,0.135,2,1,0,34.3,show_inline_hint,0
3855,SESS00406,USER1095,mobile,7,existing_debts,459.68,177.88,1336.6,2342.8,3,0,0.478,2,1,0,42.95,show_inline_hint,0
3856,SESS00406,USER1095,mobile,8,city,219.68,159.9,745.7,3936.0,2,0,0.259,2,2,1,23.81,no_action,0
3857,SESS00406,USER1095,mobile,8,credit_score_range,302.43,144.97,1073.5,812.7,4,0,0.323,4,2,0,35.32,show_inline_hint,0
3858,SESS00407,USER2528,desktop,1,routing_number,182.8,127.17,326.8,3093.5,1,0,0.528,1,1,0,29.28,no_action,0
3859,SESS00407,USER2528,desktop,2,bank_account_number,223.55,86.15,651.8,4240.6,2,0,0.19,1,1,0,16.57,no_action,0
3860,SESS00407,USER2528,desktop,3,loan_amount,5.0,58.98,468.6,4613.1,2,0,0.094,0,0,0,12.09,no_action,0
3861,SESS00407,USER2528,desktop,4,address_line1,78.79,15.78,425.2,1789.2,2,0,0.101,0,0,0,17.48,no_action,0
3862,SESS00407,USER2528,desktop,5,collateral_details,87.63,168.2,293.7,500.0,1,0,0.159,1,2,2,28.64,no_action,0
3863,SESS00407,USER2528,desktop,6,credit_score_range,243.74,72.67,1024.0,500.0,2,0,0.439,0,0,0,22.81,no_action,0
3864,SESS00407,USER2528,desktop,7,credit_score_range,55.59,180.27,1043.7,5232.6,1,0,0.203,3,1,0,25.25,no_action,0
3865,SESS00407,USER2528,desktop,8,credit_score_range,324.58,148.94,341.5,5389.1,3,0,0.034,1,1,0,11.12,no_action,0
3866,SESS00407,USER2528,desktop,8,full_name,402.19,188.16,1324.5,5383.6,1,0,0.571,2,0,0,42.85,show_inline_hint,0
3867,SESS00407,USER2528,desktop,8,phone_number,421.83,266.52,1232.1,3359.6,3,0,0.464,2,0,0,39.91,show_inline_hint,0
3868,SESS00408,USER7816,desktop,1,loan_purpose,559.34,423.07,1916.4,10484.0,4,0,0.446,1,1,1,51.92,simplify_field,0
3869,SESS00408,USER7816,desktop,2,signature_confirmation,580.41,496.13,2087.9,9590.6,6,0,0.401,5,2,1,71.99,simplify_field,0
3870,SESS00408,USER7816,desktop,3,tax_id_number,994.84,405.76,2460.7,5893.4,5,0,0.392,6,2,2,77.87,trigger_wizard_regeneration,0
3871,SESS00408,USER7816,desktop,4,full_name,547.31,515.25,3865.2,3823.3,10,1,0.639,5,4,2,91.57,trigger_wizard_regeneration,0
3872,SESS00408,USER7816,desktop,5,loan_purpose,579.17,554.84,2092.4,11928.2,6,0,0.426,4,2,2,72.9,simplify_field,0
3873,SESS00408,USER7816,desktop,6,existing_debts,576.57,314.81,1594.7,3716.0,5,1,0.497,2,3,2,53.53,simplify_field,0
3874,SESS00408,USER7816,desktop,7,annual_income,380.46,154.47,2323.3,4159.8,6,0,0.735,2,4,2,59.65,simplify_field,0
3875,SESS00408,USER7816,desktop,8,phone_number,562.51,333.61,1865.6,7004.0,2,0,0.272,5,5,2,65.95,simplify_field,0
3876,SESS00408,USER7816,desktop,8,annual_income,502.48,292.21,2190.6,8785.7,6,0,0.441,6,3,2,52.74,simplify_field,0
3877,SESS00409,USER4461,desktop,1,signature_confirmation,330.44,357.61,1537.8,5236.3,1,0,0.58,1,1,0,46.23,show_inline_hint,0
3878,SESS00409,USER4461,desktop,2,bank_account_number,396.55,138.03,927.2,4892.6,4,0,0.253,0,4,1,27.89,no_action,0
3879,SESS00409,USER4461,desktop,3,loan_purpose,258.87,138.52,1091.8,1768.0,2,0,0.519,1,4,2,36.97,show_inline_hint,0
3880,SESS00409,USER4461,desktop,4,date_of_birth,543.29,324.95,1118.9,2972.5,3,0,0.345,3,1,3,50.43,simplify_field,0
3881,SESS00409,USER4461,desktop,5,date_of_birth,441.5,481.86,2082.2,4405.4,4,0,0.232,3,0,2,56.25,simplify_field,0
3882,SESS00409,USER4461,desktop,6,existing_debts,460.88,117.82,807.8,5252.0,3,0,0.03,2,1,2,28.73,no_action,0
3883,SESS00409,USER4461,desktop,7,routing_number,451.69,389.38,1067.9,5334.4,2,0,0.219,2,2,1,48.84,show_inline_hint,0
3884,SESS00409,USER4461,desktop,8,routing_number,335.46,170.4,873.7,1069.5,5,1,0.45,0,4,1,32.96,show_inline_hint,0
3885,SESS00409,USER4461,desktop,8,routing_number,377.86,311.33,2573.3,6388.1,4,0,0.158,3,3,1,50.51,simplify_field,0
3886,SESS00409,USER4461,desktop,8,bank_account_number,418.45,191.86,1664.7,4534.2,4,0,0.232,3,3,0,44.45,show_inline_hint,0
3887,SESS00409,USER4461,desktop,8,credit_score_range,269.49,218.92,1257.9,1190.6,6,1,0.218,1,2,1,31.31,show_inline_hint,0
3888,SESS00409,USER4461,desktop,8,zip_code,242.54,380.61,1203.8,1880.2,1,0,0.426,3,6,2,47.22,show_inline_hint,0
3889,SESS00410,USER3315,mobile,1,date_of_birth,220.35,242.29,1200.8,1204.3,5,1,0.382,2,2,0,39.69,show_inline_hint,0
3890,SESS00410,USER3315,mobile,2,zip_code,236.88,189.23,765.7,3664.1,1,0,0.073,0,1,0,9.11,no_action,0
3891,SESS00410,USER3315,mobile,3,co_applicant_info,194.36,152.3,1594.4,7185.1,4,0,0.233,2,2,0,29.3,no_action,0
3892,SESS00410,USER3315,mobile,4,loan_amount,259.42,148.38,1273.6,6587.9,7,0,0.254,2,4,0,55.47,simplify_field,0
3893,SESS00410,USER3315,mobile,5,employment_status,236.33,426.74,652.8,4641.5,1,0,0.24,0,2,1,30.83,show_inline_hint,0
3894,SESS00410,USER3315,mobile,6,state,458.48,325.71,1228.1,3363.8,2,0,0.428,1,2,0,48.11,show_inline_hint,0
3895,SESS00410,USER3315,mobile,7,city,336.45,119.93,1264.1,3914.1,2,0,0.075,6,2,1,38.71,show_inline_hint,0
3896,SESS00410,USER3315,mobile,8,full_name,279.87,268.12,1359.2,3407.9,3,0,0.432,1,0,0,38.87,show_inline_hint,0
3897,SESS00410,USER3315,mobile,8,state,441.86,252.23,1293.1,4108.7,3,0,0.224,3,3,0,47.92,show_inline_hint,0
3898,SESS00410,USER3315,mobile,8,tax_id_number,375.57,468.94,952.1,6291.8,8,0,0.192,2,3,1,43.59,show_inline_hint,0
